type	subtype	name	evidence	symbol	source	cnt
colistin	mcr-3	MCR-3 family phosphoethanolamine--lipid A transferase	NF033408.5	mcr-3	NA	30
colistin	mcr-3	MCR-3-related phosphoethanolamine--lipid A transferase	NF033409.0	NA	NA	247
colistin	mcr-4	MCR-4 family phosphoethanolamine--lipid A transferase	NF033462.1	NA	NA	3
colistin	mcr-5	MCR-5 family phosphoethanolamine--lipid A transferase	NF033463.1	NA	NA	6
colistin	mcr-8	MCR-8 family phosphoethanolamine--lipid A transferase	NF033669.1	NA	NA	4
colistin	mcr-9	MCR-9 family phosphoethanolamine--lipid A transferase	NF033836.1	NA	NA	16
colistin	ugd	UDP-glucose 6-dehydrogenase	NBR012415	rkpK	NA	73
colistin	ugd	UDP-glucose 6-dehydrogenase	NBR012913	NA	NA	236
colistin	ugd	UDP-glucose 6-dehydrogenase	NBR012914	NA	NA	276
colistin	ugd	UDP-glucose 6-dehydrogenase	NF011631.0	ugd	PRK15057	3064
defensin	dltA	D-alanine--poly(phosphoribitol) ligase subunit DltA	NF003417.0	dltA	PRK04813	854
defensin	dltA	D-alanine--poly(phosphoribitol) ligase subunit DltA	TIGR01734.1	dltA	NA	7603
defensin	dltB	D-alanyl-lipoteichoic acid biosynthesis protein DltB	TIGR04091.1	dltB	NA	6617
defensin	dltB	PG:teichoic acid D-alanyltransferase DltB	NBR007633	dltB	NA	221
defensin	dltC	D-alanine--poly(phosphoribitol) ligase subunit 2	TIGR01688.1	dltC	NA	430
defensin	dltC	D-alanine--poly(phosphoribitol) ligase subunit DltC	NBR006815	dltC	NA	45
defensin	dltC	D-alanine--poly(phosphoribitol) ligase subunit DltC	NF003464.0	dltC	PRK05087	1649
defensin	dltD	D-alanyl-lipoteichoic acid biosynthesis protein DltD	TIGR04092.1	dltD	NA	8356
defensin	lysX	bifunctional lysylphosphatidylglycerol synthetase/lysine--tRNA ligase LysX	NF002821.0	lysX	PRK02983	5506
defensin	mprF	bifunctional lysylphosphatidylglycerol flippase/synthetase MprF	NF033480.1	mprF	NA	16993
defensin	pmtC	phenol-soluble modulin export ABC transporter ATP-binding protein PmtC	NF047568.1	pmtC	NA	656
defensin	pmtD	phenol-soluble modulin export ABC transporter permease subunit PmtD	NF047564.1	pmtD	NA	547
defensin	yxdL	ABC transporter ATP-binding protein YxdL	NBR010150	yxdL	NA	118
defensin	yxdM	ABC transporter permease YxdM	NBR010151	yxdM	NA	460
edeine	edeQ	edeine self-resistance N-acetyltransferase EdeQ	NBR007053	edeQ	NA	21
factumycin	facT	factumycin efflux MFS transporter FacT	NBR006372	facT	NA	2
fosfomycin	abaF	fosfomycin efflux MFS transporter AbaF	NBR009389	abaF	NA	675
fosfomycin	fomA	fosfomycin resistance kinase FomA	NF000338.1	fomA	NA	3
fosfomycin	fomB	FomB family phosphonate monophosphate kinase	NF000361.1	NA	NA	81
fosfomycin	fos*	Fos family putative thiol transferase	NF000125.1	NA	NA	13
fosfomycin	fos*	FosB/FosD family fosfomycin resistance bacillithiol transferase	NF000493.1	fosB	NA	343
fosfomycin	fos*	FosG/FosC2-related fosfomycin resistance glutathione transferase	NF000124.1	fos	NA	65
fosfomycin	fos*	FosX/FosE/FosI family fosfomycin resistance hydrolase	NF000222.1	fosX	NA	865
fosfomycin	fos*	fosfomycin resistance glutathione transferase	NF000496.1	fos	NA	1953
fosfomycin	fos*	fosfomycin resistance glutathione transferase FosLL	NF033405.1	fosLL	NA	46
fosfomycin	fosA	FosA family fosfomycin resistance glutathione transferase	NF000094.1	NA	NA	99
fosfomycin	fosA	FosA family fosfomycin resistance glutathione transferase	NF000221.4	NA	NA	297
fosfomycin	fosA	FosA family fosfomycin resistance glutathione transferase	NF000339.2	fos	NA	103
fosfomycin	fosA	FosA/FosA2 family fosfomycin resistance glutathione transferase	NF000026.1	fosA	NA	717
fosfomycin	fosA	FosA3/FosA4 family fosfomycin resistance glutathione transferase	NF000075.1	fosA	NA	26
fosfomycin	fosA	FosA5 family fosfomycin resistance glutathione transferase	NF040540.1	fosA	NA	319
fosfomycin	fosA	FosA7 family fosfomycin resistance glutathione transferase	NF032892.0	NA	NA	56
fosfomycin	fosA	FosA8 family fosfomycin resistance glutathione transferase	NF033933.0	NA	NA	45
fosfomycin	fosB	FosB family fosfomycin resistance bacillithiol transferase	NF000063.1	NA	NA	45
fosfomycin	fosB	FosB family fosfomycin resistance bacillithiol transferase	NF000098.1	fosB	NA	45
fosfomycin	fosB	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	NF000085.1	fosB	NA	9
fosfomycin	fosB	FosBx1 family fosfomycin resistance bacillithiol transferase	NF041541.1	fosB	NA	274
fosfomycin	fosB	metallothiol transferase FosB	NF003152.0	fosB	PRK04101	1185
fosfomycin	fosC	FosC2 family fosfomycin resistance glutathione transferase	NF000074.1	NA	NA	3
fosfomycin	fosF	fosfomycin resistance glutathione transferase FosF	NF000494.1	fosF	NA	2
fosfomycin	fosG	FosG family fosfomycin resistance glutathione transferase	NF000467.1	NA	NA	3
fosfomycin	fosK	fosfomycin resistance glutathione transferase FosK	NF000495.1	fosK	NA	2
fosfomycin	fosM	FosM family fosfomycin resistance protein	NF038306.1	fosM	NA	935
fosfomycin	fosX	fosfomycin resistance hydrolase FosX	NBR013810	fosX	NA	144
fosfomycin	fosX	fosfomycin resistance hydrolase FosXCC	NF041542.1	fosXCC	NA	6
fosfomycin	fosY	fosfomycin resistance bacillithiol transferase FosY	NF040802.1	fosY	NA	2
fosmidomycin	fsr	fosmidomycin MFS transporter	NBR011163	fsr	NA	820
fusidic_acid	fusB	FusB family fusidic acid resistance EF-G-binding protein	NF000340.1	NA	NA	3
fusidic_acid	fusC	FusC family fusidic acid resistance EF-G-binding protein	NF000341.1	NA	NA	14
fusidic_acid	fusD	FusD family fusidic acid resistance EF-G-binding protein	NF000460.1	NA	NA	16
fusidic_acid	fusF	fusidic acid resistance EF-G-binding protein FusF	NF000503.1	fusF	NA	17
fusidic_acid	fusH	fusidic acid esterase FusH	NF000157.1	fusH	NA	15
glycopeptide	vanA	D-alanine--(R)-lactate ligase	NF000206.1	vanA	NA	664
glycopeptide	vanA	D-alanine--(R)-lactate ligase VanA	NF012217.1	vanA	NA	10
glycopeptide	vanA	D-alanine--(R)-lactate ligase VanA-Ao2	NF000092.1	vanA-Ao2	NA	18
glycopeptide	vanA	D-alanine--(R)-lactate ligase VanA-Sc	NF000129.1	vanA-Sc	NA	127
glycopeptide	vanB	D-alanine--(R)-lactate ligase VanB	NF012216.1	vanB	NA	29
glycopeptide	vanC	D-alanine--D-serine ligase	NF000207.3	vanC	NA	31
glycopeptide	vanC	D-alanine--D-serine ligase VanC	NF012214.1	vanC	NA	62
glycopeptide	vanC	D-alanine--D-serine ligase VanC1	NF012213.0	vanC1	NA	21
glycopeptide	vanD	D-alanine--(R)-lactate ligase VanD	NF012215.1	vanD	NA	15
glycopeptide	vanE	D-alanine--D-serine ligase VanE	NF000036.1	vanE	NA	2
glycopeptide	vanF	D-alanine--(R)-lactate ligase VanF	NF000144.1	vanF	NA	3
glycopeptide	vanG	D-alanine--D-serine ligase VanG	NF000091.3	vanG	NA	597
glycopeptide	vanH	D-lactate dehydrogenase VanH	NF000492.1	vanH	NA	252
glycopeptide	vanH	D-lactate dehydrogenase VanH-D	NF000004.1	vanH-D	NA	14
glycopeptide	vanH	D-lactate dehydrogenase VanH-Sc	NF000128.1	vanH-Sc	NA	14
glycopeptide	vanH	VanH-A/VanH-Pt family D-lactate dehydrogenase	NF000371.1	vanH	NA	11
glycopeptide	vanH	VanH-AOV family D-lactate dehydrogenase	NF000112.1	vanH	NA	25
glycopeptide	vanI	D-alanine--(R)-lactate ligase VanI	NF000372.1	vanI	NA	11
glycopeptide	vanJ	teicoplanin resistance protein VanJ	NF000373.1	vanJ	NA	14
glycopeptide	vanK	peptidoglycan bridge formation peptidyltransferase VanK-I	NBR016126	vanK-I	NA	1
glycopeptide	vanM	D-alanine--(R)-lactate ligase VanM	NF000470.1	vanM	NA	2
glycopeptide	vanN	D-alanine--D-serine ligase VanN	NF000093.1	vanN	NA	5
glycopeptide	vanO	D-alanine--(R)-lactate ligase VanO	NF000374.1	vanO	NA	8
glycopeptide	vanP	putative D-alanine--(R)-lactate ligase VanP	NBR016122	vanP	NA	1
glycopeptide	vanT	membrane-bound serine racemase VanT	NF033132.1	vanT	NA	172
glycopeptide	vanT	serine racemase VanT catalytic subunit	NF033131.1	vanT	NA	701
glycopeptide	vanX	D-Ala-D-Ala dipeptidase VanX	NF033115.1	vanX	NA	819
glycopeptide	vanXY	D,D-carboxypeptidase/D,D-dipeptidase VanXY	NF000380.1	vanXY	NA	79
glycopeptide	vanXY	D-Ala-D-Ala dipeptidase/D-Ala-D-Ala carboxypeptidase VanXY-G	NF000149.1	vanXY	NA	2
ionophore	narA	ionophore ABC transporter ATP-binding subunit NarA	NBR016135	narA	NA	26
ionophore	narB	ionophore ABC transporter permease subunit NarB	NBR016136	narB	NA	46
linearmycin	lnrL	linearmycin resistance ATP-binding protein LnrL	NBR009409	lnrL	NA	184
linearmycin	lnrM	linearmycin resistance permease LnrM	NBR009410	lnrM	NA	155
linearmycin	lnrN	linearmycin resistance permease LnrN	NBR009411	lnrN	NA	165
macrolide-lincosamide-streptogramin	car(A)	ABC-F type ribosomal protection protein Car(A)	NF000166.1	car(A)	NA	25
macrolide-lincosamide-streptogramin	cplR	ABC-F type ribosomal protection protein CplR	NF043038.1	cplR	NA	452
macrolide-lincosamide-streptogramin	ere(A)	EreA family erythromycin esterase	NF000208.1	ere(A)	NA	6
macrolide-lincosamide-streptogramin	ere(B)	EreB family erythromycin esterase	NF000209.1	ere(B)	NA	1
macrolide-lincosamide-streptogramin	ere(D)	EreD family erythromycin esterase	NF000516.1	ere(D)	NA	15
macrolide-lincosamide-streptogramin	erm(37)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(37)	NF000468.1	erm(37)	NA	32
macrolide-lincosamide-streptogramin	erm(38)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(38)	NF012218.0	erm(38)	NA	9
macrolide-lincosamide-streptogramin	erm(41)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(41)	NF000058.1	erm(41)	NA	21
macrolide-lincosamide-streptogramin	erm(42)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(42)	NF000077.1	erm(42)	NA	23
macrolide-lincosamide-streptogramin	erm(43)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(43)	NF000412.1	erm(43)	NA	6
macrolide-lincosamide-streptogramin	erm(45)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(45)	NF000411.1	erm(45)	NA	3
macrolide-lincosamide-streptogramin	erm(46)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(46)	NF042988.1	erm(46)	NA	15
macrolide-lincosamide-streptogramin	erm(52)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(52)	NBR016119	erm(52)	NA	4
macrolide-lincosamide-streptogramin	erm(56)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(56)'	NBR016254	erm(56)	NA	3
macrolide-lincosamide-streptogramin	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	NF012222.1	erm(A)	NA	104
macrolide-lincosamide-streptogramin	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NF012220.1	erm(B)	NA	369
macrolide-lincosamide-streptogramin	erm(C)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)	NF012219.1	erm(C)	NA	99
macrolide-lincosamide-streptogramin	erm(F)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(F)	NF012223.0	erm(F)	NA	108
macrolide-lincosamide-streptogramin	erm(G)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(G)	NF045543.1	erm(G)	NA	33
macrolide-lincosamide-streptogramin	erm(O)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(O)	NF000087.1	erm(O)	NA	141
macrolide-lincosamide-streptogramin	erm(S)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(S)	NF000024.1	erm(S)	NA	3
macrolide-lincosamide-streptogramin	erm(V)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(V)	NF000047.1	erm(V)	NA	11
macrolide-lincosamide-streptogramin	erm*	23S ribosomal RNA methyltransferase Erm	NF000499.1	erm	NA	2216
macrolide-lincosamide-streptogramin	erm*	ErmE/ErmH/ErmO/ErmR family 23S rRNA (adenine(2058)-N(6))-methyltransferase	NF000337.1	erm	NA	939
macrolide-lincosamide-streptogramin	estT	macrolide hydrolase EstT	NF041759.1	estT	NA	116
macrolide-lincosamide-streptogramin	lmr(A)	lincomycin efflux MFS transporter Lmr(A)	NF000031.1	lmr(A)	NA	13
macrolide-lincosamide-streptogramin	lmr(B)	lincomycin efflux MFS transporter Lmr(B)	NF000060.1	lmr(B)	NA	241
macrolide-lincosamide-streptogramin	lmr(C)	ABC-F type ribosomal protection protein LmrC	NBR009393	lmrC	NA	2
macrolide-lincosamide-streptogramin	lnu(A)	lincosamide nucleotidyltransferase Lnu(A)	NF000236.1	lnu(A)	NA	37
macrolide-lincosamide-streptogramin	lnu(A)	lincosamide nucleotidyltransferase Lnu(AN2)	NF000153.1	lnu(AN2)	NA	9
macrolide-lincosamide-streptogramin	lnu(B)	lincosamide nucleotidyltransferase Lnu(B)	NF000235.3	lnu(B)	NA	29
macrolide-lincosamide-streptogramin	lnu(C)	lincosamide nucleotidyltransferase Lnu(C)	NF000141.1	lnu(C)	NA	28
macrolide-lincosamide-streptogramin	lnu(D)	lincosamide nucleotidyltransferase Lnu(D)	NF000017.1	lnu(D)	NA	1
macrolide-lincosamide-streptogramin	lnu(F)	lincosamide nucleotidyltransferase Lnu(F)	NF000119.1	lnu(F)	NA	26
macrolide-lincosamide-streptogramin	lnu(G)	lincosamide nucleotidyltransferase Lnu(G)	NF033182.0	lnu(G)	NA	22
macrolide-lincosamide-streptogramin	lnu(H)	lincosamide nucleotidyltransferase Lnu(H)	NF040958.1	lnu(H)	NA	42
macrolide-lincosamide-streptogramin	lnu(I)	lincosamide nucleotidyltransferase Lnu(I)	NBR016563	lnu(I)	NA	25
macrolide-lincosamide-streptogramin	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	NBR011667	lsa(A)	NA	167
macrolide-lincosamide-streptogramin	lsa(B)	ABC-F type ribosomal protection protein Lsa(B)	NBR011668	lsa(B)	NA	1
macrolide-lincosamide-streptogramin	lsa(C)	ABC-F type ribosomal protection protein Lsa(C)	NBR011670	lsa(C)	NA	43
macrolide-lincosamide-streptogramin	lsa(D)	ABC-F type ribosomal protection protein Lsa(D)	NBR013523	lsa(D)	NA	51
macrolide-lincosamide-streptogramin	lsa(E)	ABC-F type ribosomal protection protein Lsa(E)	NBR011671	lsa(E)	NA	73
macrolide-lincosamide-streptogramin	lsa*	Lsa family ABC-F type ribosomal protection protein	NF000167.2	NA	NA	1956
macrolide-lincosamide-streptogramin	macA	MacA family efflux pump subunit	NF000344.1	NA	NA	1169
macrolide-lincosamide-streptogramin	macA	macrolide transporter subunit MacA	NF008606.0	macA	PRK11578	4677
macrolide-lincosamide-streptogramin	macB	MacB family efflux pump subunit	NF000345.1	NA	NA	15251
macrolide-lincosamide-streptogramin	macB	macrolide ABC transporter ATP-binding protein/permease MacB	NF007826.0	macB	PRK10535	4991
macrolide-lincosamide-streptogramin	mef(A)	macrolide efflux MFS transporter Mef(A)	NF000245.1	mef(A)	NA	305
macrolide-lincosamide-streptogramin	mef(B)	macrolide efflux MFS transporter Mef(B)	NF000051.1	mef(B)	NA	8
macrolide-lincosamide-streptogramin	mef(C)	macrolide efflux MFS transporter Mef(C)	NF000246.1	mef(C)	NA	10
macrolide-lincosamide-streptogramin	mef(D)	macrolide efflux MFS transporter Mef(D)	NBR013515	mef(D)	NA	2
macrolide-lincosamide-streptogramin	mef(E)	macrolide efflux MFS transporter Mef(En2)	NF000154.1	mef(En2)	NA	33
macrolide-lincosamide-streptogramin	mef(F)	macrolide efflux MFS transporter Mef(F)	NBR013522	mef(F)	NA	6
macrolide-lincosamide-streptogramin	mef(H)	macrolide efflux MFS transporter Mef(H)	NBR015235	mef(H)	NA	7
macrolide-lincosamide-streptogramin	mgt	macrolide-inactivating glycosyltransferase	NF033129.1	mgt	NA	1232
macrolide-lincosamide-streptogramin	mph(A)	Mph(A) family macrolide 2'-phosphotransferase	NF000254.1	NA	NA	118
macrolide-lincosamide-streptogramin	mph(B)	Mph(B) family macrolide 2'-phosphotransferase	NF000242.2	NA	NA	49
macrolide-lincosamide-streptogramin	mph(C)	Mph(C) family macrolide 2'-phosphotransferase	NF000240.1	NA	NA	154
macrolide-lincosamide-streptogramin	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	NF012158.1	NA	NA	68
macrolide-lincosamide-streptogramin	mph(F)	Mph(F) family macrolide 2'-phosphotransferase	NF000255.1	NA	NA	1
macrolide-lincosamide-streptogramin	mph(I)	macrolide 2'-phosphotransferase MphI	NBR011662	mphI	NA	31
macrolide-lincosamide-streptogramin	mph(J)	macrolide 2'-phosphotransferase MphJ	NBR011663	mphJ	NA	33
macrolide-lincosamide-streptogramin	mph(K)	macrolide 2'-phosphotransferase MphK	NBR011661	mphK	NA	246
macrolide-lincosamide-streptogramin	mph(L)	macrolide 2'-phosphotransferase MphL	NF038057.1	mphL	NA	146
macrolide-lincosamide-streptogramin	mph(M)	macrolide 2'-phosphotransferase MphM	NF038056.1	mphM	NA	73
macrolide-lincosamide-streptogramin	mph(N)	macrolide 2'-phosphotransferase MphN	NBR011666	mphN	NA	11
macrolide-lincosamide-streptogramin	mph(O)	macrolide 2'-phosphotransferase MphO	NBR011665	mphO	NA	14
macrolide-lincosamide-streptogramin	mph*	Mph(E)/Mph(G) family macrolide 2'-phosphotransferase	NF000241.1	mph	NA	62
macrolide-lincosamide-streptogramin	mrx(A)	macrolide resistance MFS transporter Mrx(A)	NBR014692	mrx(A)	NA	136
macrolide-lincosamide-streptogramin	mrx(F)	macrolide resistance MFS transporter Mrx(F)	NBR014694	mrx(F)	NA	8
macrolide-lincosamide-streptogramin	msr(A)	ABC-F type ribosomal protection protein Msr(A)	NF000256.1	msr(A)	NA	91
macrolide-lincosamide-streptogramin	msr(C)	ABC-F type ribosomal protection protein Msr(C)	NBR013516	msr(C)	NA	149
macrolide-lincosamide-streptogramin	msr(D)	ABC-F type ribosomal protection protein Msr(D)	NBR013517	msr(D)	NA	157
macrolide-lincosamide-streptogramin	msr(E)	ABC-F type ribosomal protection protein Msr(E)	NBR013518	msr(E)	NA	82
macrolide-lincosamide-streptogramin	msr(F)	ABC-F type ribosomal protection protein Msr(F)	NBR013519	msr(F)	NA	5
macrolide-lincosamide-streptogramin	msr(G)	ABC-F type ribosomal protection protein Msr(G)	NBR013521	msr(G)	NA	11
macrolide-lincosamide-streptogramin	msr(H)	ABC-F type ribosomal protection protein Msr(H)	NBR013520	msr(H)	NA	1
macrolide-lincosamide-streptogramin	msr(I)	ABC-F type ribosomal protection protein Msr(I)	NBR015492	msr(I)	NA	7
macrolide-lincosamide-streptogramin	msr*	Msr family ABC-F type ribosomal protection protein	NF000168.2	NA	NA	690
macrolide-lincosamide-streptogramin	myrA	23S rRNA (guanine(748)-N(1))-methyltransferase MyrA	NF000476.1	myrA	NA	3
macrolide-lincosamide-streptogramin	ole(I)	OleI family self-immunity macrolide glycosyltransferase	NF000362.1	NA	NA	2
macrolide-lincosamide-streptogramin	sal(A)	ABC-F type ribosomal protection protein Sal(A)	NBR015487	sal(A)	NA	94
macrolide-lincosamide-streptogramin	sal(B)	ABC-F type ribosomal protection protein Sal(B)	NBR015488	sal(B)	NA	26
macrolide-lincosamide-streptogramin	sal(C)	ABC-F type ribosomal protection protein Sal(C)	NBR015489	sal(C)	NA	7
macrolide-lincosamide-streptogramin	sal(D)	ABC-F type ribosomal protection protein Sal(D)	NBR015490	sal(D)	NA	13
macrolide-lincosamide-streptogramin	sal(E)	ABC-F type ribosomal protection protein Sal(E)	NBR015491	sal(E)	NA	5
macrolide-lincosamide-streptogramin	sal*	Sal family ABC-F type ribosomal protection protein	NF000169.2	sal	NA	216
macrolide-lincosamide-streptogramin	vat(C)	streptogramin A O-acetyltransferase Vat(C)	NF000097.1	vat(C)	NA	2
macrolide-lincosamide-streptogramin	vat(D)	streptogramin A O-acetyltransferase Vat(D)	NF000111.1	vat(D)	NA	4
macrolide-lincosamide-streptogramin	vat(E)	streptogramin A O-acetyltransferase Vat(E)	NF000020.1	vat(E)	NA	7
macrolide-lincosamide-streptogramin	vat(F)	streptogramin A O-acetyltransferase Vat(F)	NF000147.1	vat(F)	NA	40
macrolide-lincosamide-streptogramin	vat(H)	streptogramin A O-acetyltransferase Vat(H)	NF000504.1	vat(H)	NA	1
macrolide-lincosamide-streptogramin	vat(I)	streptogramin A O-acetyltransferase Vat(I)	NF033468.1	vat(I)	NA	64
macrolide-lincosamide-streptogramin	vat*	Vat family streptogramin A O-acetyltransferase	NF000311.1	NA	NA	3276
macrolide-lincosamide-streptogramin	vga(F)	ABC-F type ribosomal protection protein Vga(F)	NF045691.1	vga(F)	NA	167
macrolide-lincosamide-streptogramin	vga(G)	ABC-F type ribosomal protection protein Vga(G)	NF000170.2	NA	NA	1
macrolide-lincosamide-streptogramin	vga*	Vga family ABC-F type ribosomal protection protein	NF000170.2	NA	NA	814
macrolide-lincosamide-streptogramin	vmlR	ABC-F type ribosomal protection protein VmlR	NBR007204	vmlR	NA	252
multidrug	abaQ	multidrug efflux MFS transporter AbaQ	NBR006903	abaQ	NA	252
multidrug	abeM	multidrug efflux MATE transporter AbeM	NBR006000	abeM	NA	249
multidrug	abeS	multidrug efflux SMR transporter AbeS	NBR013508	abeS	NA	86
multidrug	acrA	efflux RND transporter adaptor subunit AcrA	NBR011687	acrA	NA	44
multidrug	acrA	multidrug efflux RND transporter periplasmic adaptor subunit AcrA	NBR006455	acrA	NA	1114
multidrug	acrA	multidrug efflux RND transporter periplasmic adaptor subunit AcrA	NF011604.1	acrA	PRK15030	247
multidrug	acrB	efflux RND transporter permease AcrB	NBR011128	acrB	NA	1241
multidrug	acrB	efflux RND transporter permease AcrB	NBR011688	acrB	NA	101
multidrug	acrB	multidrug efflux RND transporter permease subunit AcrB	NF011706.2	acrB	PRK15127	1273
multidrug	acrD	multidrug efflux RND transporter permease AcrD	NF007842.1	acrD	PRK10555	6114
multidrug	acrE	multidrug efflux RND transporter periplasmic adaptor subunit AcrE	NBR006456	acrE	NA	797
multidrug	acrF	multidrug efflux RND transporter permease subunit AcrF	NBR006454	acrF	NA	2014
multidrug	adeA	multidrug efflux RND transporter periplasmic adaptor subunit AdeA	NBR005909	adeA	NA	237
multidrug	adeB	multidrug efflux RND transporter permease subunit AdeB	NBR005908	adeB	NA	441
multidrug	adeC	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC	NF033142.1	adeC	NA	84
multidrug	adeC	multidrug efflux RND transporter outer membrane channel subunit AdeC	NBR005907	adeC	NA	88
multidrug	adeD	multidrug efflux RND transporter periplasmic adaptor subunit AdeD	NBR006457	adeD	NA	181
multidrug	adeE	multidrug efflux RND transporter permease subunit AdeE	NBR006458	adeE	NA	265
multidrug	adeF	multidrug efflux RND transporter periplasmic adaptor subunit AdeF	NBR006459	adeF	NA	448
multidrug	adeG	multidrug efflux RND transporter permease subunit AdeG	NBR006460	adeG	NA	605
multidrug	adeH	multidrug efflux RND transporter outer membrane subunit AdeH	NBR006461	adeH	NA	279
multidrug	adeI	multidrug efflux RND transporter periplasmic adaptor subunit AdeI	NBR006462	adeI	NA	168
multidrug	adeJ	multidrug efflux RND transporter permease subunit AdeJ	NBR006465	adeJ	NA	496
multidrug	adeK	multidrug efflux RND transporter AdeIJK outer membrane channel subunit AdeK	NF033143.1	adeK	NA	503
multidrug	adeK	multidrug efflux RND transporter outer membrane channel subunit AdeK	NBR006463	adeK	NA	145
multidrug	adeT	putative multidrug efflux protein AdeT1	NBR006899	adeT1	NA	314
multidrug	amvA	multidrug efflux MFS transporter AmvA	NBR009392	amvA	NA	592
multidrug	axyX	multidrug efflux RND transporter periplasmic adaptor subunit AxyX	NBR001136	axyX	NA	23
multidrug	axyY	multidrug efflux RND transporter permease subunit AxyY	NBR001135	axyY	NA	77
multidrug	bcr	multidrug efflux MFS transporter Bcr	NBR008105	bcr	NA	626
multidrug	bepC	multidrug efflux RND transporter outer membrane subunit BepC	NBR006550	bepC	NA	45
multidrug	bepD	multidrug efflux RND transporter periplasmic adaptor subunit BepD	NBR006452	bepD	NA	35
multidrug	bepE	multidrug efflux RND transporter permease subunit BepE	NBR006119	bepE	NA	87
multidrug	bepF	multidrug efflux RND transporter periplasmic adaptor subunit BepF	NBR006453	bepF	NA	36
multidrug	bepG	multidrug efflux RND transporter permease subunit BepG	NBR006118	bepG	NA	53
multidrug	bexA	multidrug efflux MATE transporter BexA	NBR006001	bexA	NA	146
multidrug	bmr1	multidrug efflux MFS transporter Bmr	NBR006668	bmr	NA	122
multidrug	bmr2	multidrug efflux MFS transporter Blt	NBR006669	blt	NA	135
multidrug	bmr3	multidrug efflux MFS transporter Bmr3	NBR013885	bmr3	NA	174
multidrug	bmrA	multidrug resistance ABC transporter ATP-binding protein/permease BmrA	NBR009245	bmrA	NA	201
multidrug	bmrC	multidrug ABC transporter ATP-binding protein BmrC	NBR009479	bmrC	NA	187
multidrug	bmrD	multidrug resistance ABC transporter ATP-binding protein/permease BmrD	NBR009236	bmrD	NA	238
multidrug	bpeA	efflux RND transporter periplasmic adaptor BpeA	NBR011949	bpeA	NA	35
multidrug	bpeB	efflux RND transporter permease BpeB	NBR011950	bpeB	NA	219
multidrug	bpeE	multidrug efflux RND transporter periplasmic adaptor subunit CeoA	NBR006502	ceoA	NA	223
multidrug	bpeF	multidrug efflux RND transporter permease subunit CeoB	NBR006503	ceoB	NA	340
multidrug	cdeA	multidrug efflux MATE transporter CdeA	NBR005999	cdeA	NA	48
multidrug	cme	multidrug efflux MFS transporter Cme	NBR006475	cme	NA	42
multidrug	cmeA	multidrug efflux RND transporter periplasmic adaptor subunit CmeA	NBR006505	cmeA	NA	245
multidrug	cmeB	multidrug efflux RND transporter permease subunit CmeB	NBR006506	cmeB	NA	645
multidrug	cmeB	multidrug efflux RND transporter permease subunit CmeB, ciprofloxacin and florfenicol resistance type	NBR016574	cmeB	NA	83
multidrug	cmeC	multidrug efflux transporter outer membrane subunit CmeC	NBR006507	cmeC	NA	399
multidrug	cmeD	multidrug efflux RND transporter outer membrane subunit CmeD	NBR006332	cmeD	NA	304
multidrug	cmeE	multidrug efflux RND transporter periplasmic adaptor subunit CmeE	NBR006331	cmeE	NA	154
multidrug	cmeF	multidrug efflux RND transporter permease subunit CmeF	NBR006330	cmeF	NA	507
multidrug	cmr	multidrug efflux MFS transporter Cmr	NBR007063	cmr	NA	15
multidrug	eefA	multidrug efflux RND transporter periplasmic adaptor subunit EefA	NBR006609	eefA	NA	457
multidrug	eefB	multidrug efflux RND transporter permease subunit EefB	NBR006610	eefB	NA	1041
multidrug	eefC	multidrug efflux RND transporter outer membrane subunit EefC	NBR006611	eefC	NA	543
multidrug	efmA	multidrug efflux MFS transporter EfmA	NBR006707	efmA	NA	97
multidrug	efpA	multidrug efflux MFS transporter EfpA	NBR007064	efpA	NA	58
multidrug	efrA	multidrug efflux ABC transporter subunit EfrA	NBR006704	efrA	NA	230
multidrug	efrB	multidrug efflux ABC transporter subunit EfrB	NBR006705	efrB	NA	301
multidrug	efrC	multidrug ABC transporter ATP-binding protein/permease ErfC	NBR014477	erfC	NA	103
